,title,contents
9839, 생후 시간 아이 불법체류 엄마 추방 ,강제퇴거 기후 불법체류 학습권 퇴거 문예슬 지원방안 인권위 현행법상 유예 단속 고등학교 여름 심사 제도 학생 법무부 전문가 
9840, 경기 김포 부산 해운대구 조정대상지역 지정 ,지정 주택담보대출 기후 주택구입 청약규제 황정호 한국감정원 울산시 김포시 가격 해운 매매가격 셋째 보유자 동향 실거주 전셋값 원칙적 종부세 
9841, 백신 대한민국 정중동 ,방역 방역관리 재확산 백신 기후 정영훈 감염병혁신연합 불감증 대한민국 가져 국제백신연구소 접종 심심치 장밋빛 한순간 그쪽 유럽연합 박능후 주점 
9842, 차이  여아 판정 ,문항 학대 아동보호전문기관 정재우 키즈카페 생후 관찰 아동학대 조사 신고 기후 작성 결과서 발육부진 보육학 서울신학대 신체발달 황옥경 강서아동보호전문기관 
9843, 한글흘림체 모범 보물 정조 왕비 글씨 ,목판 쌍계사 판본 문화재청 승려 지리산 예고 간화결의론 능인암 불경 선원제전집도 원돈성불론 판각 선조 사찰 발굴 소장 지정 간행한 
9844, 대통령 이낙연 독대 김현미 추미애 부정 여론 전달 ,장관 유은혜 의원 본회 중소벤처기업부 청와대 국회 외교부 박영선 카드 다크호스 산업통산자원부 여성가족위원회 장관행 제작센터 김연명 산업통상자원중소벤처기업위원회 일자리수석 정승 
9845, 서울시장 도전장 이혜훈 지하철 무료화 공약 ,청년 장기공실 주거전환 리모델링하 프리패스 이서희 꼬마빌딩 지원 청춘 임대사업자 시누 시월드 시아버지 위층 세제 요금 자신감 편견 재건축 
9846, 동절기 경고 한발 비난 정부 ,환자 병상 중증환자 중환자 질환 진료 의료 중환자병상 지역편차 치료병상 환자병상관리 치료 전문인력 가용 이창준 확보 교수 시누 시월드 
9847, 금태섭 의원님 증여세 자녀 재산 논란 ,증여세 얼마냈는지 윤한슬 효성빌라 금태섭 시누 시월드 시아버지 위층 편견 한국일보 집공사 신고 가격 의원 
9848, 지하철 계단 여성 치마 촬영 아파트 성기 노출 ,공연음란 성기 실형 부장판사 집행유예 전력 노출 범죄 범행 선고 처벌 
9849, 물웅덩이 악어들 화재 브라질 악어들 떼죽음 위기 ,악어 판타나우 브라질 농부 화재 물웅덩이 한곳 가뭄 서식 국립우주연구소 그로수 네콜란지아 농업연구공사 마투 물웅덩 민물고기 술주 파라과이 뉴스포털 
9850, 추미애 꽃바구니 진중권 윤석열 질투 ,꽃길 꽃다발 장관 대검나이트 부부장검사가 장관실 찐멈춤 화한 염두한 한가득 사전등록 성원 개업 즈음 검찰 퇴근길 통행 포럼 추석 
9851, 백신 효과 금요일 긴급사용 신청 ,백신 예방률 테크 전광열 바이오 미국 투여분 승인 긴급 식품의약국 화이자 예방 우구르 사힌 접종 통신과 일관성 제약회사 발표 
9852, 정준영 유인석 인정 승리 혐의 부인 ,알선 성매매 성적욕망 개츠비 상습도박 유인석 위대한 가담 파티 언행 승리 애플 진술 테슬라 
9853, 고영욱 정준영 인스타 퇴출 안희정 이근 이수 ,이근 대위 이수 성매매 미성년자 기소유예 성추행 계정 처분 공익근무요원 재범방지교육 존스쿨 가짜사나이 유언비어 성추문 피해자 초범 항변 법률적 
9854, 확진자 시간 괴소문 공포 ,유포 차단 괴소문 사이버범죄신고 발표도 관계기관 발견 방송통신심의위원회 복지부 불법행위 운영자 반복적 불신 거란 모니터링 가짜 정지 지방자치단체 경찰 
9855, 이틀째  확진 유행 본격 ,확진자 지역 신규 해외유입 누적 수도권 위태로운 중앙대책본부 연속 일별 양성률 감염증 신종 확진 박능후 재확산 코로나 검역 차장 
9856, 신촌발 초비상 서강대 확진자 ,학생 학교 수업 서강대 비대면 감염 공학관 확진 신촌 양길성 전범진 전환 경로 비상 대학교 양성 집단 애플 테슬라 
9857, 명분 확보 개사 백신 순차 도입 ,백신 협상 확보 박선하 제약사 충분한 모더나 물량 순차적 화이자 분량 접종 종류 정부 식품의약품안전처 계획 아스트라제네카 예방 순위등 
9858, 엄마 아빠 소년 ,여홍규 김태우 자힌 터널 테크 크리스마스 백신 바이오 분량 겨울 워싱턴 여름 승인 통과 고통 공급 확보 계획 미국 
9859, 불법촬영 확인 가수 정바비 기소의견 검찰 ,김건휘 준강간치상 온스테이지 요지 정바비 이준하 영상출처 전면적 불기소 스페이스 부각 성폭행 공감 정신 불법 증거 부인 발견 경찰 
9860, 억울 탈락자들 이름 재판부 ,배상 시즌 연습생 엠넷 탈락 제작진 재판부 서혜린 투표조작 한명한명 강동호 성현우 금동현 문자투표 안준영 이진혁 등수 젊음 김수현 
9861,   아이폰 대항마 반값 승부수  ,아이폰 공시지원금 실구매가 출시 갤럭시 추가지원금 반값 가격 구매 요금제 출고 준프리미엄폰 전략 삼성전자 맞선 대용량 미니 고사양 수요층 
9862, 국민 아파트 전세 대책 다가구 다세대 임대 부동산 ,공급 응답 공공공급 주거실태조사 감소 공공분양주택 분양전환 장기공공임대주택 주거지원 대한건설정책연구원 이은형 세대별 공공임대 주거용 책임연구원 수도 주택공급 난방 주방 
9863, 당근마켓 논란 여성 팝니다 ,아이 생모 전신사진 선금 아동매매 아동복지법상 장애인 신상정보 여성 당근마켓 신생아 미수 입양 청소 물품 정지 입건 계정 등록 
9864, 남친 프사 부장님 ,인물 프로필 멀티프로필 자격증 카카오 자격 등록 노출 김택수 소믈리 최인준 출시 상대 무방비 안전장치 착안 진위 구별 세무사 
9865, 이인영 백신 부족해 필요 ,접근 북한 군사적 유연 전선 장관 조국 평화회담 한미연합훈련 냉면 농락 병마 미사일 사회주 김은중 정세 인민 유연한 위태 
9866, 선금 당근마켓 판매글 논란 ,도용 아동매매 장애인 당근마켓 근절 미수 장난 게시글 입건 청소년 불법 대책 영화 법원 논란 
9867, 민노총 확진자 폭증 광복절 집회 영향 서울시 ,집회 잔존감염 집단감염 확진자 핼러윈데 광복절 국장 서울시 민노총 박유미 방대본 신규 연관성 지역 집단 시켜놨다 확진 다발성 다발적 
9868, 김포 부산 조정대상지역 지정 ,규제 세제 지정 집값 계룡시 자금조달계획서 초과분 주택시장 해운 세종시 주택담보대출 김포 상승률 부각 구간 청약 대출 구입 주택 
9869, 김현미 국민들 전세 부담 공공전세 보증금 책정 수도 ,김현미 공급 건설 주택 확대책 연립 공공전세 브리핑실 이상현 공공임대 가구당 장관 아파트 오피스텔 발표 단가 정부서울청사 설정 매입 
9870, 김현미 호텔방 전세대책 만족 임대차법 안정 효과 ,임대차 임차인 안정 긍정적 거주 수치 전세 갱신율 안착할 전세대출 소중한 브리핑실 이상현 장관 공적 전세난 갱신 였던 전셋값 
9871, 문대통령 바이오헬스 민간투자 일자리 창출 ,바이오산업 송도 의약품 셀트리온 바이오헬스 행사 바이오의약품 대통령 삼성바이오로직스 정부 도약 치료제 세계적 개발기업 구축사업 메가펀드 물류환경 바이오생태계 바이오소부장 
9872, 김포 조정대상 김포 나올라 ,매매거래량 미분양 아파트 규제 아이파크 운정신도시 실거래가가 이상현기 달째 김포시 양평군 타입 파주시 평형 실거래 수혜 거래량 본부장 고가 
9873, 신규확진 일만  유행 현실화 우려 ,양성률 누적 확진자 격리 세종로사거리 환자 신규 직전일 검사 검사건수 동지 위중 해외유입 위중증 중앙방역대책본부 지역 음성 버스 계산 
9874, 화학무기 피살 김정남 아들 김한솔 ,컴퓨터 김한솔 대사관 요원 북한 하드드라이브 중앙정보국 무선인식칩 반북단체 전자장치 희망자 마카오 암호 연방수사국 대북 삽입 네덜란드 탈출 부친 
9875, 세계 치료제 백신 생산기지 ,녹십자 생산 백신 도스 제약 기업 본계약 이재국 감염병혁신연합 머지않았다 지엘라파 전진기지 무선인식칩 한국제약바이오협회 삽입 생산능력 스푸트니크 방증 인지도 
9876, 서울 경기 광주 거리두기 단계 무엇 ,고위험사업장 원칙하 무선인식칩 국공립 경마 거리두기 경륜 근무자 정유진 방역 단계 사회복지 삽입 카지노 밀폐 칸막이 단계별 주기적 물류센터 
9877, 최고 늦가을 폭우 강풍 겨울 ,저기압 발달 강풍 포근한 예보 기상청 바람 폭우 해안 남풍 기온 공기 늦가을 예비특보 포근 서귀포 비구름 영남 초속 
9878, 자발적 비혼모 사유리 응원 눈물날 ,선택 편견 아이 기후 몸문화연구소 윤김지영 허수곤 박찬 출발점 황종원 박주연 고정관념 용감 예외적 가족 솔직 건국대 입양 결합 
9879, 사건후 우정 배신 친구 ,사죄 기후 비문명 보복행위 수형 사정원 재범 엄벌 목숨 여름 피고인 사적 유족 고통 국가 범죄 전문가 
9880, 횡단 일가족 화물차 살배 ,김호 어린이 기후 김강용 참극 이성훈 어린이보호구역 신호등 부주의 횡단 여름 운전자 사망 현장 전문가 
9881, 신호등 어린이보호구역 모녀 참변 ,이다현 김상배 적용해 민식이법 복잡한 영장 스튜디오 운전자 구속 사망 계획 
9882, 외통방통 강경화 패싱 여자 방패 ,장관 나세웅 홍석천 이슈 커밍아웃 일본 난제 예상대로 성소수 북핵 복잡한 한일 난색 요란 아이콘 강경화 외교관 수장 스튜디오 
9883, 엄마 분양권 건물 세금 내고 ,분양권 서유정 부모 국세청 어머니 탈루한 찬스 아파트 세금 증여세 채무 상가 정밀 건물 떠안았는데 떡하 이삼십대 금융정보분석원 자산과세국장 
9884, 일본해 주장 근거 이름 고유번호 ,일본해 표준 일본 동해 명칭 바다 조효정 디지털 총회 정부 개발 단독표 도시미츠 식별번호 아전인수격 이재웅 해도집 국가간 모테 
9885, 백신 확보 억병 ,백신 국내용 계약 다케다제약 선구매 수탁생산 물량 노바백스 멕시코 일본 바이오 확보 정부 호주 내수용 바이오앤텍 미국 입도선매 구매 
9886, 프듀 조작 안준영 김용범 징역형 강동호 ,조작 안준영 연습생 투표 시즌 김용범 순위 재판부 탈락 항소심 선고 프로듀스 징역 금동현 문자투표 이진혁 업무방해 프로그램 구제 
9887, 초보 부동산 투자자 수법 집코노미 ,형진 경매학원 아랫바지 학원 원장 그것보단 나가리 바지사장 배우냐 분부동산 세팅해두 시세보 얼마 윗바지 이럽니다 장땡 차순위 컨설팅비 만렙 
9888, 확진자 하루 코앞 단계 효과 전문가들 경고 ,이혁민 주느냐 일관적 이재갑 교수 단계 대응책 김수현 단계별 세분화 방역대책 타이밍 경각심 미흡 명확 긴급 애플 테슬라 격상 
9889, 우회전 횡단 일시정지 집중단속 사실 ,횡단 우회전 보행자 일시정지 단속 운전자 가짜뉴스 우회전시 집중단속 과태료 경찰 규정 유포 부과 박희준 보행신호 세수수입 우회전할 네거리 
9890, 프듀 조작 구정모 이진혁 금동현 ,안준영 김용범 프듀 프로듀서 항소심 조작 투표 징역 금동현 이진혁 프로듀스 정은나리 엠넷 경연 연습생 선고공판 오디션 징역형 실형 
9891, 승강기 계단 배달 아파트 입주민 갑질 논란 ,승강기 입주민 택배기사 아파트 배송 계단 경비실 호수별 배송해 다리 게시 복도 종용 영광 불편함 택배 불편 불만 배달 
9892, 김정남 아들 김한솔 도피과정 공개 ,김한솔 가족 여동생 요원 자유 네덜란드 웨스 타이베이공항 공항 김정남 마카오 영어 개국 탑승 북한 정지혜 국가 어머니 스히폴국제공항 
9893, 전셋값 깡통 전세 출현 보증금 리스크 확산 ,매입약정 매입해 매매시장 공급 김현주 약정 공공임대주택 임대주택 임대차 수정 안정 방향 주택 대책 정책 방안 확대 방식 정부 
9894, 귀신 광고 대박 ,광고 귀신 론치 발진 현대차 컨트롤 기술 현대자동차 탑승 운전자 라인만 일새 감각적 몸체 서진우 차량 토크 조수석 최적 
9895, 현금 확보 손정  재앙 수도 ,백신 라가르드 월가 총재 회장 리먼브러더스 인터뷰하면서 최고투자전략 하넷 의료적 체인저 낙관론 도미노 경기부양책 유럽중앙은행 박용범 확산 대량생산 뱅크오브아메리카 
9896, 신용대출 중단 영끌막차 ,신용대출 대출 규제 은행 시중은행 발표 인터넷은행 잔액 금융당국 연봉 급증 개인신용대출 극심해 기준만 현상 수요 은행별 차주별 고객 
9897, 비트코인  돌파 사상 최고 경신 ,비트코인 암호화폐 투자자 비트코인가격 상승 그레이스케일 비트코인시장 기관 투자자산 공약 금융사 시장 달러 한화 양적 트레이더 상승세 당선 안전자산 
9898, 백신 낭보 비교 ,백신 대량생산 설비 접종 공정 제조 정부 늦가을 리보핵산 한걸음 약국 아이패드 개사 상용화 메신저 관건 냉장고 기술력 제약사 
9899, 앵커리포트 유모차 엄마 양보 운전자 광주 스쿨존 비극 ,횡단 트럭 신호등 유모차 사고 아이 운전자 어린이보호구역 일가족 손자 차량 출발 과속카메라 죄송함 어머니 박광렬 안전대책 주민 광주시장 
9900, 경주 왕족 고분 주차 흰색 시민들 경악 ,문화재 보배드림 첨성대 호분 고분 차량 왕족 외지 귀족 경주시 묘역 경주 아이패드 인증샷 젊은이 관광 분간 대학생 공분 
9901, 경주 왕족 고분 주차한 무개념 차주 시민들 분노 ,경주시 고분 운전자 문화관광국 문화재법 차량번호 관리 인적사항 일만 문화재 신고자 육안 소홀 보배드림 조회 선물 훼손 고발 강력 
9902, 아스트라 노바백스 유력 백신 명분 ,백신 큐어백 임상시험 노바백스 회사 장점 명분 아스트라제네카 아스트라 코박스 항체가가 실온 의향서 이승열 남주현 설민환 재조합 예방률 중화 
9903, 아이 성전환 남성 엄마 아빠 논란 ,버넷 아버지 부모 등록 수석재판관 어머니 영국 매코널 웨일스 잉글랜드 로드 모순 성전환 법관 법령 프레 기각 헌법 규정하 
9904, 피임주사 놔야하는데 독감백신 간호사 실수 배상 ,연방정부 교육비 배상책임 천문학적 저소득층 고석현 보험 책임 변호인 의료 지원금 추미애 거부 치료 윤석열 환자 부모 지원 아이 
9905, 경주 왕족 고분 주차 흰색 시민들 경악 ,쪽빛 하늘빛 쪽샘 김정석 왕족 귀족 유래 묘역 삼국시대 경주 명칭 책임 추미애 윤석열 
9906, 석달 재앙 투자 귀재 손정 현금 ,회장 소프트뱅크 손정 매각 지분 자산 최악 귀재 두세달 딜북 면서다 상장철회 설계업체 위함 마사요시 영국 중국과 사악 비상장 
9907, 가정집 지붕 운석  ,운석 후탕가룽 후타가룽 피아텍 행성연구소 억년 콜린스 조슈아 수집가 인도네시아 파운드 수마트라 탄소질콘트라이트 미국 코비드 벼락부자 양철 굉음 인디애나주 
9908, 최진실 아들 환희 가수 데뷔 음악 ,로스차일드 디자이너 활동명 음악 싱글 프로듀서 코드 데뷔 가수 경쾌한 듀엣 지플랫 혼담 가요계 스타성 자작곡 창의력 최진실 터사 
9909, 호텔 월세 민심 황당무계 ,옵션비 청소비 카페트 컨버전 대여비 이한상 비용 전환 김은중 실거주 기숙사 구상 감당 임대료 학생 영화 교수 
9910, 최진실 아들 최환희 가수 데뷔 음악 할게요 ,지플랫 로스차일드 데뷔 음악 프로듀서 활동명 소속사 디자이너 자작곡 최진실 가수 싱글 발매 코드 성장 기대케 모모랜드 바나나차차 악동뮤지션 
9911, 죽음 못가른 사랑 남편 시간후 아내 ,손진석 올가 재킷 중환자실 파리 이탈리아 병상 집계 아내 치료 남편 영화 병원 가족 확진자 
9912, 사체 피고름 청정 양돈국 스페인 실체 ,인터포크 김지숙 즉각 농가 돼지 불법적 농장 스페인 성명 공격 전세 해명 
9913, 유행 이후  전국적 대규모 재확산 우려 ,확진자 신규 단계 환자 전국적 중앙대책본부 격리 누적 강도태 총괄조정관 감염 국외유입 일상화 비관적 사랑제일교회 권역 서혜미 국외 검체 
9914, 경주 고분 정상 주차한 차량 주인 ,고분 경주시 차량 정상 문화재보호법 문화재청 주차 주인 관리행위 문화재과 미발굴 경찰 김일우 쪽샘 경사면 바퀴 공문 벌금형 조항 
9915, 유행 우려 단계 격상 방역 완급 조절 정부 난감 ,단계 격상 권역 요양 고령자 확진자 수도권 다중이용 방역 유입 고령자층 청장년층 최상원 식당 영업 감염취약 강도태 총괄조정관 정부 
9916, 집주인 부동산 쇼핑 자금줄 전세보증금 증액 ,전세보증금 천건 매물 집주인 전세매물 가계부채 전세 고제헌 유동자금 전세부채 아파트 실장 부채 세입자 연구위원 논문 월세 해소 가격 
9917, 피살 김정남 아들 김한솔 ,김한솔 김정남 피살 자유 네덜란드 공항 유선 말레이시아 한국계 탈출 미국 비행기 작가 살해 북한 가족 네덜란드인지 네덜란드행 정보국 
9918, 누구 주차 경주시 운전자 확인 조사 조치 ,경주시 고분 차량 울타리 운전자 훼손 무리해 안내판 번호 흔적 설치 처벌 시민 현장 발견 비판 논란 
9919, 아파트 사우나 집단감염 세대 긴장 ,거리두리 부군수 철원은 군청 외래 장정원 철원군 처방약 김장 공영수 본관 광주시 박유미 단계 확진되 요양원 응급 진료 감염자 
9920, 호텔 월세안 김민석 검토안 하나 유승민 ,전세 대책 정부 단칸 닭장집 월세안 황당무계 패착 주거용 하태경 의원 발표 서민 주거 충분한 월세 서울시 주택 방안 
9921, 구찌 신발 김한솔 아이 ,김한솔 북한 김정남 암살 마카오 스페인 김정은 반북 망명 뉴요커 혁명 습격 자유 말레이시아 정권 신발 명품 현금 단체 
9922, 사유 결혼 엄마 일본 정자 기증 득남 ,사유리 출산 결혼 방송인 정자 기증 일본 설명헀다 성공확률 금요와일드 낳길 식탐여행 자연임신 출산만 의사 난소 진짜사나이 정자은행 비혼모 
9923, 결혼 엄마 사유리 배현진 모습 ,사유리 축하 송은 장영란 이상민 의원 년생 방송인 예능 프로그램 메시지 식탐여행 진짜사나이 김동하 미녀 아가 축복 반말 일화 
9924, 이건희 족집게 예측 반도체 다음 돈버는건 제약 ,회장 녹음테이프 삼성 신경영 육성 산업 임원 삼성전자 경영 이건희 반도체 제약 자식 임직원 고졸 직원 미래 월간 준비해 
9925, 흉기 난동 돌려차 단숨 제압 경찰관 ,흉기 돌려차 아찔한 특수공무집행방해 특수협박 행인 구석찬 조선옥 홧김 중학생 점주 시비 위험한 경찰관 대처 연속 진술 구속 학생 
9926, 월급  권익위 부동산 중개 수수료 개편 추진 ,수수료 국민권익위원회 토론회 중간값 이태경 셋집 수수료율 중개수수료 세분화 신혼부부 전셋값 월급 면제 개편 단체 집값 소비자 추진 방안 
9927, 권력 이양 주지사 발언 트럼프 백악관 안보 보좌관 바이든 ,드와 오하이오주지사 주지사 트럼프 패배 백악관 대선 이양 오브라이언 국가안보보좌관 로버트 바이든 대통령 당선인 공화당 경선 권력 공식적 도전 
9928, 아파트 재개발 분양 완전정복 집코노미 ,전형진 변호사 김향훈 분양권 계약 신분증 위약벌 매도인 조합 분양 이거 의무 대표조합원 물딱지 할래 계약서 중개사 특약 처분 
9929, 서울 시내 관광호텔 인수해 월세 ,대책 시정연설 조미현 방안 상업용 중대형 사무 임대주택 상가 애플 테슬라 여당 주택 공급 대통령 부동산 정부 
9930, 찬바람 준비 가족 상비약  ,추출물 피부 보습 건강기능식품 곤약감자 박상익 스피루리 아세틸글루코사민 포스파티딜세린 홍경천 히알루론산 신진대사 이너 공급원 환절기 인삼 습도 노화 영양 
9931, 도둑 혜민 박훈 변호사 현각 저격 ,박훈 현각스 혜민스 현각 변호사 풀소유 혜민 불교 비난 비판 따져물었다 물질화 불교포교 세속화 한국불교 구획 술접대 김봉현 룸살롱 
9932, 아사히 트럼프 불복 유명희 진퇴양난 비난 수도 ,사무총장 선출 응고 아사히 트럼프 타이밍 정부 후보 본부장 패배 대한민국 나이지리아 회원국 당선인 회담 사퇴 승리 무역대표부 오콘조이웨알라 
9933, 아빠 광천김 모델 뒷이야기 ,대표 광천김 포장지 모델 소문난삼부 직원 악플 표지 개그맨 회사 광천 김영태 보터스 평생회원 매출 뜬금 제대 강다니엘 사정상 
9934, 서울 신규 확진 여름 유행 이후 최대치 거리두기 단계 격상 ,요양 서울시 입소 확진자 관계 감염예방수칙 개인위생수칙 방역관 확진 송은철 양지윤 재난안전대책본부 검사 단계 고위험군 환기 접촉자 취약 실천 
9935, 혜민스님 동안 안거수행 성공후 사업 집중 ,승려 안거 혜민스 명상 조계종 수행 장영락 종교인 현각스 외부 수학 끊곡 안거수행 에세이집 예비승려 좌선 출가해 마음치유학교 승적부 
9936, 인도 안쏘고 비밀병기 ,마이크로웨이브 무기 중국 인도군 중국군 파괴 인도 국경 극초단파 분쟁 중국과 탈환 고지 미사 개발 교수 공격 둬웨 발사로 
9937, 구찌 구두 김한솔 아이 ,북한 은신 공작원 수배 전단 대항 무력 고석현 아이디어 책임 자유 추미애 접촉 미래 정권 법무부 윤석열 
9938, 사유리 정자기증 불법 허수경 ,정자 기증 출산 허수경 사유리 생명윤리법 방송인 시험관 여성 불법 모자보건법 생명윤리 이해영 인간극장 허씨에겐 황우석 후지 가치 김영희 
9939, 할아버지 손자 스쿨존서 일가족 화물차 ,사고 목격 운전자 과속단속 구청직원 속도제한 사고현장 진창 참변 표지판 특정범죄가중처벌법상 맞은편 민식이법 초등생 어린이보호구역 손자 화물차 할아버지 고석현 
9940, 아빠 안갚아 영끌 금수저 ,국세청 증여 증여세 부모 계약 세무조사 부동산 탈세 대출 영끌 신용대출 아파트 김경진 꼬마빌딩 중도금 찬스 추징 자녀 잔금 
9941, 초등생 하쿠나라이브 미성년자 성착취 통로 ,하쿠나라이브 가이드라인 모니터링 한국일보 사실관계 협조 수사 정황 김현종 발견할시 방제목 사법제도 유저닉네임 유저신고 프라이빗방 이용제한 필터링 처벌 형사정책연구원 
9942, 자발적 출산 사유리 진짜 응원 봇물 ,사유리 결혼 아이 출산 아빠 엄마 정자 기증 당당함 임신 자존감 시험관 불행 일본 남성 아기 키우길 메시지 낳길 
9943, 추미애 윤석열 경고 정세균 역할론 미지근 ,총리 총장 청와대 역할론 자숙 정세균 장관 대통령 인사 간담회 국민적 국정 국무총리 여권 눈엣가시 세종공관 일견 임면권 정황들이 
9944, 기적 이만희 법원 휠체어 일어 ,류호 시누 시월드 시아버지 위층 편견 한국일보 집공사 재판 치료 병원 
9945, 금발 수탉머리 고수 트럼프 백발 ,트럼프 머리 대선 대통령 헤어스타일 도널드 백악관 금발 정치적 회색 집착 색깔 변신 패배 워싱턴 메이틀리스 수탉머리 어프렌티스 은발머리 
9946, 화장실 어깨 흉기 보복한 ,홍정원 엄중 미수 흉기 구속영장 시청 경찰서 방안 검토 수사 경찰 대한민국 
9947, 삼성전자 급등 이건희 회장 주식가치 조원 ,회장 가치 삼성전자 재벌닷컴 지분가치 주식 삼성물산 이건희 이재용 시청 종목 상장 부회장 지분 주가 급등 수치 집계 가량 
9948,  광주 스쿨존서 트럭 일가족 여아 사망 ,여아 유모차 어린이보호구역 보행자 횡단 언니 트럭 교통사고 어린이 시청 사고 어머니 사망 아파트 대한민국 
9949, 사유 자발적 비혼모 정자 기증 득남 ,결혼 사유리 비혼모 시험관 남자아이 아이 정자 기증 시술 한국 언론 방송인 임신 시청 자연 출산 진단 불법 일본 
9950, 치매 산화 스트레스 발병 ,치매 별세포 신경세포사멸 황준호 반응성 부산물 알츠하이머 이창준 단장 고통 환자 경제 
9951, 김정남 아들 김한솔 네덜란드서 ,김한솔 가족 여동생 자유 요원 네덜란드 어머니 암스테르담 타이베이공항 공항 김정남 마카오 영어 개국 탑승 북한 국가 스히폴 스히폴국제공항 
9952, 백신 트럼프 중요 ,파우치 보급 소장 백신 정권 전염병연구소 중요한지 인수인계 국립알레르기 백종민 앤서니 순조 모더나 걸림돌 인계 정권교체 실천 트럼프 뉴욕 
9953, 사진용 급식 부모들 영유아 놀이학교 ,학부모 원장 놀이학교 성남교육청 원비 폐원한 학원이다보니 업무방해 파산 유용 급식 채무 감당 환불 면제 집단 인터넷 관리 법원 
9954, 건물주 논란 혜민스님 승려 안거 수행 전무 ,혜민스 안거 승려 수행 불교계 산철 조계종 명상 봉암사 마음치유학교 참선 대외 수행방식 국적자 승적부 소개 자택 남산타워 현각스 
9955, 안경 마스크 꿀팁 ,안경 마스크 방지액 방지제 안경알 안경천 도포 물방울 착용 김서림방지 김이서리 난반사 난반사되 대한안경사협회 더운물 밀착도 산성성분 시트러스향 않도록해 
9956, 중견기업 회장 회사 자녀 가업 ,상속세 공제 가업 가업승계 가업상속공제 중견기업 기업 상속 중소기업 사후관리 매출액 승계 구경민 상속재산 공제금액 상속인 원활한 제도 한도 
9957, 박능후 장관 교체 가능성 김현미 강경화 무게 ,장관 청와대 개각 교체 노영민 문재인정부 후보군 참모진 실장 김현미 더불어민주당 대통령 출마 개편때 더좋은미래 순장조 집단학습 현안조정회 홍보기획비서관 
9958, 전셋값 억뛴 분당 집사자 ,분당파크뷰 정자로얄팰리스 랩장 손바뀜하 없다보 함영진 조한송 갈아치웠다 거래가격 직방 갭투자 판교 실거래 전세난 분당 접근성 전셋값 매매 매물 
9959, 불교계 혜민스님 반응 혜민 토굴 정도 ,혜민스 토굴 불교계 현각스 혜민 호화주택 재산 논란 가정집 과대포장 절집 건축비 선원 증폭 수습 미수행 스님축 아주경제 장용진 
9960, 확산세 대응 권역별 기준 ,권역 단계 서울시 대비책 거리두기 가을 교수 권역별 세분화 겨울철 중앙정부 감염내 경각심 중앙 확진자 병상 향후 감염자 별도 
9961, 스쿨존서 트럭 일가족 여아 사망 중상 ,스쿨존 민식이법 횡단 교통사고 의무 가해자 김민식군 비상등 무인단속장비 조사 상해사고 처벌 깜빡이 안전운전 참변 특정범죄 차량 사망 가중처벌 
9962, 이낙연 윤석열 이재명 대접전 ,총장 가상대결 대표 무당층 국민의힘 더불어민주당 지지 윈지코리아컨설팅 지사 대선후보 윤석열 경기지사 이낙연 이재명 여론조사 검찰총장 지지정당별 최수아 조사 
9963, 아들위해 사유 냉동난자 공개 진심 ,애매모호 안방극장 미녀 따뜻 사유리 국적 임신 예능 음식 프로그램 일본 운영 
9964, 남편 다섯째 아내 소녀 충격적 필리핀 조혼 ,필리핀 결혼 소녀 민다나오 조혼율 조혼 김수련 유니세프 월경 여성 보편적 성인 생일 취약 전역 이혼 노출 문화 불법 
9965, 정자 기증 거짓말 엄마 사유리 소신 ,사유리 아이 거짓말 출산 엄마 안방극장 일본 미녀 낙태 기증 국적 위주 차별 예능 아기 불안 결혼 프로그램 운영 
9966, 지옥 스쿨존 모녀 참변 ,신호등 주정차 설치 횡단 주민 사고 단속카메라 등교길 보호구역 교차로 이홍근 상존 신세 아파트 객원기 막막 신설 어린이 목격 
9967, 수도권 거리두기 단계 격상 목요일 적용 ,단계 격상 수도권 강원도 거리두기 총리 정세균 방역 감염증 신종 코로나 확진자 사회적 주재 중앙대책본부 국무총리 중앙안전재난대책본부 일상 공개법 
9968, 화학무기 피살 김정남 아들 김한솔 ,김한솔 자유 가족 여동생 북한 요원 네덜란드 김정남 마카오 어머니 스히폴 김정은 암스테르담 타이베이공항 공항 반북단체 쿠알라룸푸르 국무위원장 국제공항 
9969, 아내 살해 기자회견 오열 뻔뻔 살인범 얼굴 ,조나탄 피의자석 르파리지앵 댕겼다 종신형 문자투표요금 프듀 구형 사체 환불 살해 훼손 법정 아내 검찰 
9970, 냉동보관 필요 백신 예방효과 게임체인저 ,백신 체결 공개법 투여분 산업평균지수 구매계약 비번 공급 다우존스 금융시장 환호 가격 뉴욕증시 구매자 전장 천원 상승률 언론 대량 
9971, 일가족 어린이보호구역 참변 목격 할아버지 손자 ,출소후 사상자 어린아이 횡단 정차 조두순 음주 교통사고 차량 현장 아파트 
9972, 징용 보상하자 큰틀 도쿄올림픽 빅딜 시도 ,올림픽 도쿄 구상 보상합의안 실무협상 서혜림 정상간 빅딜 접점 도출 사활 대북 정부 시청 계기 일본 대한민국 
9973, 백신 개발자 겨울 일상 가능 ,테크 백신 바이오 우구르 사힌 억회분 제약사 화이자 겨울 시청 여름 최고경영자 정상 예방 전달 영국 개발 계획 미국 
9974, 확진 최다 하루 수도 ,예측 중앙방역대책본부장 중환자 증가세 정은경 병상 동참 급격 시청 의료 집단감염 접촉 방역당국 일상 확보 병원 확진자 대한민국 
