,title,contents
214,푸른 꿈을 키워가요,움츠렸던 날개 펴고 하늘을 날아봐요 세상이 넓은 줄은 이제까지 몰랐어요 망망한 바다엔 우리의 희망 가득 높고 푸른 숲속엔 힘찬 기상 서려 있네 닫혀있던 마음의 하늘 향해 활짝 열고 새싹들의 푸른 꿈을 싱그럽게 키워가요 가슴속에 감추어진 넓은 세계 바라봐요 없이 밝은 마음 가득하게 있어요 아름다운 가슴속에 뜨거운 사랑 가득 미소 짓는 얼굴엔 참된 평화 서려 있네 닫혀있던 마음의 하늘 향해 활짝 열고 새싹들의 푸른 꿈을 싱그럽게 키워가요
215,어린이 행진곡,발맞추어 나가자 앞으로 가자 어깨동무하고 가자 앞으로 가자 우리들은 씩씩한 어린이라네 금수강산 이어받을 새싹이라네 하나 앞으로 가자 주먹을 굳게 쥐고 앞으로 가자 우리들은 용감한 어린이라네 자유대한 길이 빛낼 새싹이라네
216,코끼리 아저씨,화창한 봄날에 코끼리 아저씨가 가랑잎 타고 태평양 건너갈 때에 고래 아가씨 코끼리 아저씨보고 첫눈에 반해 웃음 지며 손짓했대요 당신은 육지 멋쟁이 나는 바다 이쁜이 천생연분 결혼합시다 어머 어머 어머 예식장은 용궁 예식장 주례는 문어 아저씨 피아노는 오징어 예물은 조개껍데기
217,인사노래,아침에 일어나서 굿모닝 점심 먹은 후에 굿에프터눈 친구와 해어질 굿바이 잠자리 들기 전에 굿나잇
218,봄동산 꽃동산,도레미 소리 맞추어 도레미 노래 부르자 동생도 언니도 함께 모여 즐겁게 노래하면 우리 집은 봄동산 도레미 소리 맞추어 도레미 노래 부르자 새들도 냇물도 다들 함께 즐겁게 노래하면 우리 동네 꽃동산
219,달밤,달밤에 동이로 물을 깃자 물깃는 동이로 달을 깃자 달밤에 물깃는 아가씨들 밤길로 조심조심 걸어온다 달밤에 동이로 물을 깃자 물깃는 동이로 달을 깃자 물깃다 달깃는 아가씨들 집으로 조심조심이고 온다
220,뻐꾸기,한적한 산길 따라서 나는 올라갔지 우거진 깊은 숲에서 뻐꾸기 노랫소리 뻐뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄라 뻐꾹 맑은 시냇물 따라서 나는 내려갔지 속에서 들려오는 뻐꾸기 노랫소리 뻐뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄랄라 랄라라 뻐꾹 랄라랄랄라 뻐꾹
221,이슬,호롱 호롱 호롱 산새 소리에 깨어 뜰로 나가니 풀잎마다 송송이 맺힌 이슬 아름다워 은쟁반에 가득 담아 아가 지어볼까 색실에 곱게 끼워 엄마 목걸이 만들까 호롱 호롱 호롱 산새 소리에 깨어 뜰로 나가니 풀잎마다 송송이 맺힌 이슬 아름다워 호롱 호롱 호롱 산새 소리에 깨어 뜰로 나가니 꽃잎마다 송송이 맺힌 이슬 아름다워 편지 속에 가득 넣어 해님께 보내볼까 햇살에 곱게 달아 구름에 메어 띄어 볼까 호롱 호롱 호롱 산새 소리에 깨어 뜰로 나가니 꽃잎마다 송송이 맺힌 이슬 아름다워
222,새싹들이다,마음을 열어 하늘을 보라 넓고 높고 푸른 하늘 가슴을 펴고 소리쳐보자 우리들은 새싹들이다 푸른 꿈이 자란다 곱고 고운 두리둥실 떠간다 구름이 되어 너른 벌판을 달려나가자 씩씩하게 나가자 어깨를 걸고 함께 나가자 발맞춰 나가자 마음을 열어 하늘을 보라 넓고 높고 푸른 하늘 가슴을 펴고 소리쳐보자 우리들은 새싹들이다 해님 되자 달님 되자 별님이 되자 너른 세상 불을 밝힐 빛이 되자 무지개 빛깔 아름다운 모두 우리 차지다 너와 함께 우리가 되어 힘차게 나가자
223,같이 노래를,아침을 노래하자 빛나는 아침 햇빛 저녁을 노래하자 포근한 잠이 오는 노래로 자라나고 노래로 사귀면 우리의 앞날은 무지개 꽃동산 새봄을 노래하자 새싹이 눈이 트고 가을을 노래하자 가지에 열매 맺는 노래로 자라나고 노래로 사귀면 우리의 앞날은 무지개 꽃동산
224,저금통,땡그랑 땡그랑 벙어리 저금통이 아이구 무거워 하하하하 우리는 착한 어린이 아껴 쓰며 저축하는 알뜰한 어린이 어린이 창구 어여쁜 언니 웃으며 동전 주며 아이구 부자군 하하하하 우리는 착한 어린이 아껴 쓰며 저축하는 알뜰한 어린이 우리들 모두 부자가 되면 나라 우리나라 나도 부자야 하하하하 우리는 착한 어린이 아껴 쓰며 저축하는 알뜰한 어린이
225,우체부 아저씨,아저씨 아저씨 우체부 아저씨 가방 매고서 어디가세요 가방 속에는 편지 편지 들었죠 동그란 모자가 아주 멋져요 편지요 편지요 옳지 옳지 왔구나 시집간 언니가 내일 온데요
226,괜찮아요,바람 불어도 괜찮아요 괜찮아요 괜찮아요 쌩쌩 불어도 괜찮아요 난난난 나는 괜찮아요 털오바 때문도 아니죠 털장갑 때문도 아니죠 씩씩하니까 괜찮아요 난난난 나는 괜찮아요 호호 추워도 괜찮아요 괜찮아요 괜찮아요 꽁꽁 얼어도 괜찮아요 난난난 나는 괜찮아요 털모자 때문도 아니죠 털구두 때문도 아니죠 용감하니까 괜찮아요 난난난 나는 괜찮아요
229,잘잘잘,하나하면 할머니가 지팡이를 짚는다고 잘잘잘 둘하면 두부 장수 두부를 판다고 잘잘잘 셋하면 새색시가 거울을 본다고 잘잘잘 넷하면 냇가에서 빨래를 한다고 잘잘잘 다섯하면 다람쥐가 도토리를 줍는다고 잘잘잘 여섯하면 여학생이 공부를 한다고 잘잘잘 일곱하면 일꾼들이 나무를 벤다고 잘잘잘 여덟하면 엿장수가 호박엿을 판다고 잘잘잘 아홉하면 아버지가 신문을 본다고 잘잘잘 열하면 열무 장수 열무가 왔다고 잘잘잘
230,리자로 끝나는 말은,리리 리자로 끝나는 말은 괴나리 보따리 댑싸리 소쿠리 유리 항아리 리리 리자로 끝나는 말은 꾀꼬리 목소리 개나리 울타리 오리 마리
231,가을소풍,산들산들 바람 따라 산으로 가자 단풍잎이 반겨주는 산으로 가자 야호 야호 노래하며 산으로 가자 졸졸졸졸 맑은 흐르는 강가 갈대들이 손짓하는 강으로 가자 야호 야호 노래하며 강으로 가자
232,삐뚤빼뚤,삐뚤빼뚤 삐뚤빼뚤 짝짝짝 삐뚤빼뚤 삐뚤빼뚤 짝짝짝 삐뚤빼뚤 삐뚤빼뚤 쭈욱쭈욱 삐뚤빼뚤 삐뚤빼뚤 쭈욱쭈욱 빙글빙글 빙글빙글 쿵덕쿵덕 쿵더쿵 빙글빙글 빙글빙글 쿵덕쿵덕 쿵더쿵 오른발 왼발 오른발 왼발 쿵덕쿵덕 쿵더쿵 오른발 왼발 오른발 왼발 쿵덕 쿵더쿵 살짝 엎드려 아래 보고 위를 보고 아래 보고 위를 보고 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕 하나 아래 보고 위를 보고 아래 보고 위를 보고 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕붕붕 붕붕 하나
233,속의 음악가,나는 속의 음악가 조그만 다람쥐 아주 익숙한 솜씨로 바이올린 켜지요 애애앵앵앵 애애앵앵앵 애애앵앵앵 애애앵앵앵 잘하지요 나는 속의 음악가 조그만 파랑새 아주 익숙한 솜씨로 피리를 불지요 삐리삐삐삐 삐리삐삐삐 삐리삐삐삐 삐리삐삐삐 잘하지요
234,얼룩 송아지,송아지 송아지 얼룩 송아지 엄마소도 얼룩소 엄마 닮았네 송아지 송아지 얼룩 송아지 귀가 얼룩 귀가 닮았네
235,무엇을 주련,소야 소야 나에게 무얼 주겠니 음매 음매 맛있는 우유를 주지 염소야 염소야 나에게 무얼 주겠니 따뜻한 털옷을 주지 암탉아 암탉아 나에게 무얼 주겠니 꼬꼬댁 꼬꼬댁 동그란 알을 놔줄게 말아 말아 나에게 무얼 주겠니 히힝 히힝 등에 태워다 줄게
236,반달,푸른 하늘 은하수 하얀 쪽배에 계수나무 나무 토끼 마리 돛대도 아니 달고 삿대도 없이 가기도 잘도 간다 서쪽 나라로 은하수를 건너서 구름 나라로 구름 나라 지나서 어디로 가나 멀리서 반짝반짝 비치이는 샛별이 등대란다 길을 찾아라
237,가을맞이,살랑살랑 실바람을 잡아타고서 오색가을 넘실넘실 넘날아오네 산에도 들에도 예쁜 꽃으로 수를 놓으며 바다 건너 넘어서 가을이 오네 소를 모는 목동들은 노래 부르고 코스모스 방실방실 웃으며 맞네 둥실둥실 구름을 잡아타고서 금빛 가을 넘실넘실 넘날아오네 산에도 들에도 붉은빛으로 옷을 입히며 바다 건너 넘어서 가을이 오네 돌돌돌돌 귀뚜라미 노래 부르고 팔랑팔랑 예쁜 새들 춤추며 맞네
238,감자도리 고백송,좋아하니 니가 좋아하니 내가 그게 무슨 상관있어 좋아하면 그만이지 고백해봐 두근두근 설레는 마음 새록새록 보고픈 마음 마음에 들면 누가 아니 사랑하면 용기 있게 고백해봐 거울 앞에서 패션쇼 너에게만 보여주고 싶어 점인지 말해줘 어제보다는 오늘이 오늘보다는 내일이 내일보다는 모레가 사랑할 같아 그러니 니가 먼저 고백해 니가 먼저 고백해야해 내가 먼저 고백한다면 평생 후회하게 만들래 그러니 니가 먼저 고백해 사랑한다 내게 고백한다면 너에게 숨겨온 사랑을 보여줄게 너에게 숨겨온 사랑을 보여줄게
239,동생 참새래요,동생 참새래요 짹짹짹짹 잠시도 쉬지 않고 짹짹짹짹 입술은 오물조물 눈은 동글 안으면 조용할까요 숙제도 해야 하는데 노래도 하고 싶은데 나만 따라다니는 동생 놀자고 짹짹 랄랄랄라 그래도 엄마 아빠 귀엽다고요 짹짹짹짹짹 노래하래요 조금은 얄밉고 시끄럽지만 귀여운 동생이죠 동생 참새래요 짹짹짹짹 입도 아픈가 짹짹짹짹 폴짝 저만 혼자 신이 났죠 잠들면 조용할까요 만화도 보고 싶은데 친구랑 놀고 싶은데 나만 따라다니는 동생 싫어도 짹짹 랄랄랄라 엄마는 딸이라 예쁘다면서 짹짹짹 노래하는 동생만 봐요 가끔은 심술나 돌아서지만 귀여운 동생이죠
240,오리 가족,개울가에 개나리는 방긋방긋 노랑 입고 하늘에 햇살들은 비실비실 게으름뱅이 부지런한 오리가족 봄나들이하지요 졸졸졸졸 엄마 따라 뒤뚱뒤뚱 개울 건널 시냇가에 붕어들이 몽글몽글 인사하네요 파란 하늘 뭉게구름 둥실둥실 지켜봐요 아휴 힘들어 아기 오리들 열심히 졸졸졸 아휴 힘들어 엄마 오리 땀방울이 졸졸졸 부지런한 오리가족 봄나들이하지요
241,옹달샘,깊은 산속 옹달샘 누가 와서 먹나요 맑고 맑은 옹달샘 누가 와서 먹나요 새벽에 토끼가 비비고 일어나 세수하러 왔다가 물만 먹고 가지요 깊은 산속 옹달샘 누가 와서 먹나요 맑고 맑은 옹달샘 누가 와서 먹나요 달밤에 노루가 숨바꼭질하다가 목마르면 달려와 얼른 먹고 가지요
242,시냇물,냇물아 흘러 흘러 어디로 가니 강물 따라가고 싶어 강으로 간다 강물아 흘러 흘러 어디로 가니 넓은 세상 보고 싶어 바다로 간다
243,기러기,밝은 가을밤에 기러기들이 서리 맞으면서 어디로 가나요 고단한 날개 쉬어가라고 갈대들이 손을 저어 기러기를 부르네 넘고 물을 건너 머나먼 길을 훨훨 날아 우리 땅을 다시 찾아왔어요 기러기들이 살러 가는 달아 달아 밝은 달아 너는 알고 있겠지
244,장난감 기차,장난감 기차 퐁퐁퐁 장난감 기차 퐁퐁퐁 바퀴 돌고 마당 바퀴 돌고 장난감 기차 떠난다 새마을로 떠난다 심술쟁이 간다 착한 아이만 타라
245,가게 놀이,아이 재밌다 아이 재밌다 가게 놀이 재밌다 원에 개짜리 과자도 사고요 오십 원하는 그림책도 있고요 아이 재밌다 아이 재밌다 가게 놀이 재밌다
246,할아버지 농장,할아버지 농장에 이야이야오 농장에는 오리가 이야이야오 예서 제서 예서 제서 예서 제서 꽥꽥 할아버지 농장에 이야이야오
247,매미,숲속의 매미가 노래를 하면 파란 하늘이 파래지고 과수 열매가 절로 익는다 과수 열매가 절로 익는다 숲속의 매미가 노래를 하면 이슬아침마다 흠뻑 내리고 가을이 저만큼 다가온다죠 가을이 저만큼 다가온다죠
248,누가 누가 잠자나,넓고 넓은 밤하늘엔 누가 누가 잠자나 하늘나라 아기별이 깜빡깜빡 잠자지 깊고 깊은 속에선 누가 누가 잠자나 산새 들새 모여 앉아 꼬박꼬박 잠자지 포근포근 엄마 품엔 누가 누가 잠자나 우리 아기 예쁜 아기 새근새근 잠자지
249,산바람 강바람,위에서 부는 바람 서늘한 바람 바람은 좋은 바람 고마운 바람 여름에 나무꾼이 나무를 이마에 흐른 땀을 씻어 준대요 가에서 부는 바람 시원한 바람 바람은 좋은 바람 고마운 바람 사공이 배를 젓다 잠이 들어도 혼자서 나룻배를 저어 간대요
250,짤랑짤랑,짤랑짤랑 짤랑짤랑 으쓱으쓱 짤랑짤랑 짤랑짤랑 으쓱으쓱 쭈욱쭈욱 으쓱으쓱으쓱 쭈욱쭈욱 으쓱으쓱 랄랄랄랄 랄라 깡충깡충깡충 랄랄랄랄 랄랄랄라 깡충깡충 랄랄랄랄 랄라 깡충깡충깡충 랄랄랄라 깡충깡충 하늘 보고 뚝딱딱 땅을 보고 통통통 하늘 보고 뚝딱뚝딱뚝딱 땅을 보고 통통통 데구루루 구르고 벌떡 일어나 데구루루 구르고 벌떡 일어나 훨훨 내리고 훨훨 내리고 훨훨 내리고 훨훨
251,개구리,개굴개굴 개구리 노래를 한다 아들 손자며느리 모여서 밤새도록 하여도 듣는 없네 듣는 사람 없어도 날이 밝도록 개굴개굴 개구리 노래를 한다 개굴개굴 개구리 목청도 좋다
252,초막집,숲속 초막집 창가에 작은 아이가 섰는데 토끼 마리가 뛰어와 두드리며 하는 살려주세요 살려주세요 살려주지 않으면 포수가 쏜대요 작은 토끼야 들어와 편히 쉬어라
253,다섯 작은 꾀꼬리,다섯 작은 꾀꼬리 나무에 앉아 마리 날아 남았네 꾀꼬리 꾀꼬리 예쁘다 꾀꼬리 꾀꼬리 날으네 작은 꾀꼬리 마루에 앉아 마리 날아 남았네 꾀꼬리 꾀꼬리 예쁘다 꾀꼬리 꾀꼬리 날으네 작은 꾀꼬리 햇볕에 앉아 마리 날아 남았네 꾀꼬리 꾀꼬리 예쁘다 꾀꼬리 꾀꼬리 날으네 작은 꾀꼬리 지붕에 앉아 마리 날아 하나 남았네 꾀꼬리 꾀꼬리 예쁘다 꾀꼬리 꾀꼬리 날으네 작은 꾀꼬리 혼자 놀더니 멀리 날아가 버렸네 꾀꼬리 꾀꼬리 예쁘다 꾀꼬리 꾀꼬리 날으네
254,어린 음악대,따따따 따따따 주먹 손으로 따따따 따따따 나팔 붑니다 우리들은 어린 음악대 동네 안에 제일가지요 쿵작작 쿵작작 둥근 차돌로 쿵작작 쿵작작 북을 칩니다 구경꾼은 모여드는데 어른들은 하나 없지요 따따따 따따따 주먹 손으로 따따따 따따따 나팔 붑니다 우리들은 어린 음악대 동네 안에 제일가지요
255,목장길따라,목장길따라 밤길 거닐어 고운님 함께 집에 오는데 목장길따라 밤길 거닐어 고운님 함께 집에 오는데 스타도라 스타도라 스타도라품바 스타도라품바 스타도라품바 스타도라 스타도라 스타도라품바 스타도라품바 품품품 근처 두견새 울어 사랑 고백하기 좋았네 근처 두견새 울어 사랑 고백하기 좋았네 스타도라 스타도라 스타도라품바 스타도라품바 스타도라품바 스타도라 스타도라 스타도라품바 스타도라품바 품품품
256,하얀 나라,나는 눈이 좋아서 꿈에 눈이 오나 세상이 모두 하얀 나라였지 어젯밤 꿈속에 썰매를 탔죠 눈싸움했죠 커다란 눈사람도 만들었죠 나는 눈이 좋아서 꿈에 눈이 오나 세상이 모두 하얀 나라였지 어젯밤 꿈속에
257,과일의 노래,빨강빨강 입으면 이름은 자두 여러분 여러분 이름은 자두 자두 맛이 과일 중에 제일 좋아 노랑노랑 입으면 이름은 살구 여러분 여러분 이름은 살구 살구 맛이 과일 중에 제일 좋아 빨강빨강 입으면 이름은 딸기 여러분 여러분 이름은 딸기 딸기 맛이 과일 중에 제일 좋아
258,하늘나라 동화,동산 위에 올라서서 파란 하늘 바라보며 천사 얼굴 선녀 얼굴 마음속에 그려봅니다 하늘 끝까지 올라 실바람을 끌어안고 날개 달린 천사들과 속삭이고 싶어라 동산 위에 올라서서 파란 하늘 바라보며 천사 얼굴 선녀 얼굴 마음속에 그려봅니다 하늘 끝까지 올라 실바람을 끌어안고 아름다운 선녀들과 뛰어놀고 싶어라
259,어머님 은혜,높고 높은 하늘이라 말들 하지만 나는 나는 높은 하나 있지 낳으시고 기르시는 어머님 은혜 푸른 하늘 그보다도 높은 같아 넓고 넓은 바다라고 말들 하지만 나는 나는 넓은 하나 있지 사람 되라 이르시는 어머님 은혜 푸른 바다 그보다도 넓은 같아
260,등대지기,얼어붙은 달그림자 물결 위에 차고 한겨울에 거센 파도 모으는 작은 생각하라 등대를 지키는 사람에 거룩하고 아름다운 사랑의 마음을 모질게도 비바람이 바다를 덮어 산을 이룬 거센 파도 천지를 흔든다 밤에도 등대를 지키는 사람의 거룩한 정성이여 바다를 비친다
261,모래성,모래성이 차례로 허물어지면 아이들도 하나 집으로 가고 내가 만든 모래성이 사라져 가니 위에는 별이 홀로 반짝거려요 밀려오는 물결에 자취도 없이 모래성이 하나 허물어지고 파도가 어두움을 실어 때에 마을에는 호롱불이 곱게 켜져요
262,소나무,소나무야 소나무야 언제나 푸른 쓸쓸한 가을날이나 눈보라 치는 날에도 소나무야 소나무야 변하지 않는
263,새봄,새파란 하늘에 아지랑이 꿈꾸고 풀피리 소리에 눈꽃 뜨고 나비는 즐겁네 꽃바람 살랑 불면 진달래 손을 잡고 날아라 산새야 꿈을 싣고 새봄 노래하자 새파란 하늘에 버들가지 춤추고 여울물 소리에 장단 맞춰 나비는 춤추네 꽃바람 살랑 불면 개나리 손을 잡고 날아라 산새야 꿈을 엮어 새봄 얘기하자
264,과꽃,올해도 과꽃이 피었습니다 꽃밭 가득 예쁘게 피었습니다 누나는 과꽃을 좋아했지요 꽃이 피면 꽃밭에서 아주 살았죠 과꽃 예쁜 꽃을 들여다보면 속에 누나 얼굴 떠오릅니다 시집간 소식이 없는 누나가 가을이면 생각나요
265,어느,돌배 꽃잎에 쌓여 어느 잠이 낮달 깨워 데려갈 구름 없어 속에 낮잠을 잔다 꿀벌아 멀리 멀리 가거라 낮달이 울면서 멀리 떠날라 돌배 꽃잎에 쌓여 어느 잠이 낮달 깨워 데려갈 구름 없어 속에 낮잠을 잔다 꿀벌아 멀리 멀리 가거라 낮달이 울면서 멀리 떠날라 돌배 꽃잎에 쌓여 어느 잠이 낮달 깨워 데려갈 구름 없어 속에 낮잠을 잔다
266,오는 소리,땅속에 꽃씨가 잠을 깨나 들마다 언덕마다 파란 숨결 소리에 포시시 눈을 뜨는 예쁜 꽃망울 산을 넘고 강을 건너 오는 소리 꿈꾸던 나무가 깨어나나 뿌리로 물을 긷는 고운 맥박 소리에 쏙쏙쏙 고개 드는 밭가에 냉이들 산을 넘고 강을 건너 오는 소리
267,요기 여기,눈은 어디 있나 코는 어디 있나 귀는 어디 있나 입은 어디 있을까 요기 엄마 눈은 어디 있나 엄마 코는 어디 있나 엄마 귀는 어디 있나 입은 어디 있을까 여기
268,나란히나란히,나란히 나란히 나란히 밥상 위에 젓가락이 나란히 나란히 나란히 댓돌 위에 신발들이 나란히 나란히 나란히 짐수레의 바퀴들이 나란히 나란히 나란히 학교길에 동무들이 나란히 나란히 나란히 나란히 나란히 나란히
269,파란 나라,파란나라를 보았니 꿈과 사랑이 가득한 파란나라를 보았니 천사들이 사는 나라 파란나라를 보았니 맑은 강물이 흐르는 파란나라를 보았니 울타리가 없는 나라 찌르찌르의 파랑새를 알아요 안데르센도 알고요 무지개를 넘어 파란나라 있나요 파란 하늘 끝엔 거기 있나요 동화책 속에 있고 텔레비전에 있고 아빠의 꿈에 엄마의 속에 언제나 있는 나라 아무리봐도 없고 아는 사람도 없어 누구나 한번 가보고 싶어서 생각만 하는 나라 우리가 한번 해봐요 세상 모두 손잡고 새파란 마음 한마음 새파란 나라 지어요 찌르찌르의 파랑새를 알아요 안데르센도 알고요 무지개 넘어 파란나라 있나요 파란하늘 끝엔 거기 있나요 동화책 속에 있고 텔레비전에 있고 아빠의 꿈에 엄마의 속에 언제나 있는 나라 아무리 봐도 없고 아는 사람도 없어 누구나 한번 가보고 싶어서 생각만 하는 나라 우리가 한번 해봐요 세상 모두 손잡고 새파란 마음 한마음 새파란 나라 지어요 우리가 한번 해봐요 세상 모두 손잡고 새파란 마음 한마음 새파란 나라 지어요 우리가 한번 해봐요 세상 모두 손잡고 새파란 마음 한마음 새파란 나라 지어요 새파란 나라 우리 손으로 지어요 어린이 손에 주세요
270,텔레비전,텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네 텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네 춤추고 노래하는 예쁜 얼굴 텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네 텔레비전에 엄마 나왔으면 정말 좋겠네 정말 좋겠네 텔레비전에 엄마 나왔으면 정말 좋겠네 정말 좋겠네 아기가 엄마하고 부를 테니까 텔레비전에 엄마 나왔으면 정말 좋겠네 정말 좋겠네 텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네 텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네 춤추고 노래하는 예쁜 얼굴 텔레비전에 내가 나왔으면 정말 좋겠네 정말 좋겠네
271,즐거운 나의,즐거운 곳에서는 오라 하여도 곳은 작은 집뿐이리 나라 기쁨 길이 곳도 피고 우는 집뿐이리 사랑 나의 즐거운 나의 집뿐이리 즐거운 나의 집뿐이리
272,활짝 웃어요,걱정을 모두 벗어 버리고서 스마일 스마일 스마일 어린이답게 활짝 웃어요 세상 밝으니 걱정하면 무엇해 즐겁게 노래하자 걱정을 모두 벗어 버리고서 스마일 스마일 스마일
273,주먹 쥐고,주먹 쥐고 손을 펴서 손뼉 치고 주먹 쥐고 또다시 펴서 손뼉 치고 손을 머리 위에 해님이 반짝 해님이 반짝 해님이 반짝 반짝거려요 주먹 쥐고 손을 펴서 손뼉 치고 주먹 쥐고 또다시 펴서 손뼉 치고 손을 머리 위에 나비가 훨훨 나비가 훨훨 나비가 훨훨 훨훨 날아요 주먹 쥐고 손을 펴서 손뼉 치고 주먹 쥐고 또다시 펴서 손뼉 치고 손을 머리 위에 나팔이 뚜뚜 나팔이 뚜뚜 나팔이 뚜뚜 나팔 불어요
274,병원차와 소방차,하얀 병원차가 삐뽀삐뽀 내가 먼저 가야 해요 삐뽀삐뽀 아픈 사람 탔으니까 삐뽀삐뽀 병원으로 가야 해요 삐뽀삐뽀 빨간 소방차가 애앵애앵 내가 먼저 가야 해요 애앵애앵 불났어요 불났어요 애앵애앵 불을 끄러 가야 해요 애앵애앵앵
275,작은 세상,함께 나누는 기쁨과 슬픔 함께 느끼는 희망과 공포 이제야 비로소 우리는 알았네 작고 작은 세상 산이 높고 험해도 바다 넓고 깊어도 우리 사는 세상 아주 작고 작은 함께 나누는 기쁨과 슬픔 함께 느끼는 희망과 공포 이제야 비로소 우리는 알았네 작고 작은 세상
276,미술 시간,하하 호호 시끌벅적 미술 시간 시끄럽긴 하지만 하하 호호 시끌벅적 미술 시간 재미있어요 빨주노초파남보 아름다운 무지개 생기고 탐스러운 빨간 사과 주렁주렁 열리네 하하 호호 시끌벅적 미술 시간 우리들은 마술사 하하 호호 시끌벅적 미술 시간 우리들 세상
277,그러면 안돼,아이스크림 맛이 있어서 하나 먹고 먹고 먹었더니 꾸르르르르 꾸르르르르 꾸륵 꾸륵 배가 아파요 어지러웠죠 골치 아팠죠 병원에 갔죠 주사 맞았죠 그런데 동생들이 하나 먹고 먹고 또먹겠대요 그러면 안돼 그러면 안돼 떼엑
278,기운이나요,아침 일찍 일어나 마당을 쓸면 잡곡밥도 맛있고 기운이 나요 이웃끼리 도와서 일을 하면 마음도 즐겁고 기운이 나요
279,건너가는,건너가는 길을 건널 빨간불 안돼요 노란불 안돼요 초록 불이 돼야죠 신호등이 없는 길에선 달려도 안돼요 뛰어도 안돼요 손을 들고 가야죠
280,감자도리쏭,도리 도리 도리 도리 감자도리 빨간망또 작은 눈에 감자도리 고구마가 되고 싶어 꿈을 꾼다 모험을 떠난다 오바겅쥬 유혹 속에 감자도리 마법 보석 찾아가는 감자도리 오늘은 무슨 일이 일어날까 가슴이 콩닥콩당 하지만 널위해 라면 수가 있어 모든 두려움 이겨낼 있어 어려움이란 당연한걸 내가 꿈인걸 정말로 다정다감 순수만점 감자도리 우리 함께 떠나봐요 꿈을 찾아 내일이면 소원 이뤄 고구마 있을걸 기다려줘 다정다감 순수만점 감자도리 우리 함께 떠나봐요 꿈을 찾아 내일이면 소원 이뤄 고구마 있을걸
281,파란 가을 하늘,파란 가을 하늘 아래 단풍잎을 밟으며 바구니 끼고서 밤을 줍네 가을도 밤처럼 익어가네 파란 가을 맑은 바람 따슨 햇빛 받으며 장대를 들고서 감을 따네 가을도 감처럼 익어가네
282,겨울밤,부엉 부엉새가 우는 부엉 춥다고서 우는데 우리들은 할머니 곁에 모두 옹기종기 앉아서 옛날이야기를 듣지요 붕붕 가랑잎이 우는 붕붕 춥다고서 우는데 우리들은 화롯가에서 모두 옹말졸망 모여서 밤을 호호 구워 먹지요
283,꼬까신,개나리 노오란 꽃그늘 아래 가지런히 놓여있는 꼬까 신하나 아기는 살짝 벗어 놓고 맨발로 한들한들 나들이 갔나 가지런히 기다리는 꼬까신 하나
285,짝짜꿍,엄마 앞에서 짝짜꿍 아빠 앞에서 짝짜꿍 엄마 한숨은 잠자고 아빠 주름살 퍼져라 해님 보면서 짝짜꿍 도리도리 짝짜꿍 우리 엄마가 웃는다 우리 아빠가 웃는다
286,바둑이 방울,달랑달랑 달랑 달랑달랑 달랑 바둑이 방울 잘도 울린다 학교 길에 마중 나와서 반갑다고 꼬리 치며 따라온다 달랑달랑 달랑 달랑달랑 달랑 바둑이 방울 잘도 울린다 달랑달랑 달랑 달랑달랑 달랑 바둑이 방울 잘도 울린다 대문 삐걱 열어 주면은 제가 먼저 달음질쳐 들어온다 달랑달랑 달랑 달랑달랑 달랑 바둑이 방울 잘도 울린다
287,개구리 유치원,개구리 유치원은 연못이래요 날마다 헤엄치기 공부한대요 파닥파닥 텀벙텀벙 친다 잘도 친다 헤엄 친다 앞에 가는 개구리 선생님이지 파닥파닥 텀벙텀벙
288,다람쥐,산골짜기 다람쥐 아기 다람쥐 도토리 점심가지고 소풍을 간다 다람쥐야 다람쥐야 재주나 한번 넘으렴 파알딱 파알딱팔딱 날도 정말 좋구나
289,노래는 즐겁다,노래는 즐겁다 지저귀는 멧새처럼 비배쫑 비배쫑 비배쫑 배쫑배쫑 노래를 부르면 해도 달도 동무 노래는 즐겁다 속삭이는 냇물처럼 졸졸졸 졸졸졸 졸졸졸 졸졸졸졸 노래를 부르면 산도 들도 동무
291,서로서로 도와가며,아랫집 윗집 사이에 울타리는 있지만 기쁜 슬픈 모두 일처럼 여기고 서로서로 도와가며 한집처럼 지내자 우리는 한겨레다 단군의 자손이다 우리 너희 사이에 울타리는 있지만 잘못이 있어도 모두 용서하고 타일러 서로서로 도와가면 형제처럼 지내자 우리는 한겨레다 단군의 자손이다
